match_id,tournament_name,tournament_slug,tournament_year,category,court,status,t1_p1,t1_p2,t2_p1,t2_p2,t1_set1,t1_set2,t1_set3,t2_set1,t2_set2,t2_set3,winner,match_longest_points_won_streak_t1,match_longest_points_won_streak_t2,match_total_points_won_t1,match_total_points_won_t2,match_total_return_points_won_t1,match_total_return_points_won_t2,match_total_serve_points_won_t1,match_total_serve_points_won_t2,return_first_return_points_won_t1,return_first_return_points_won_t2,return_return_games_played_t1,return_return_games_played_t2,return_second_return_points_won_t1,return_second_return_points_won_t2,service_aces_t1,service_aces_t2,service_double_faults_t1,service_double_faults_t2,service_first_serve_points_won_t1,service_first_serve_points_won_t2,service_second_serve_points_won_t1,service_second_serve_points_won_t2,service_services_games_played_t1,service_services_games_played_t2
3490,RIYADH SEASON P1,riyadh-season-p1,2025,Women R16,CENTER COURT,Completed,Ustero Prieto,Alonso De Villa,Brea,Triay,4,7,4,6,5,6,2,5,8,46% 88/192,54% 104/192,33% 30/92,42% 42/100,58% 58/100,67% 62/92,33% 30/92,42% 42/100,16,16,0% 0/0,0% 0/0,0,0,0,0,58% 58/100,67% 62/92,0% 0/0,0% 0/0,16,16
3491,RIYADH SEASON P1,riyadh-season-p1,2025,Men R16,CENTER COURT,Completed,Deus,Deus,Chingotto,Galan,4,2,,6,6,,2,5,5,42% 48/113,58% 65/113,16% 7/43,41% 29/70,59% 41/70,84% 36/43,18% 7/38,39% 25/64,9,9,0% 0/0,67% 4/6,1,0,0,0,61% 39/64,82% 31/38,33% 2/6,100% 5/5,9,9
3492,RIYADH SEASON P1,riyadh-season-p1,2025,Women R16,CENTER COURT,Completed,Sanchez,Josemaria,Collombon,Martinez,6,6,,1,0,,1,6,3,65% 62/96,35% 34/96,60% 30/50,30% 14/46,70% 32/46,40% 20/50,60% 28/47,27% 11/41,6,7,67% 2/3,60% 3/5,0,0,0,0,73% 30/41,40% 19/47,40% 2/5,33% 1/3,7,6
3493,RIYADH SEASON P1,riyadh-season-p1,2025,Men R16,CENTER COURT,Completed,Coello,Tapia,Capra,Esbri,6,6,,2,3,,1,7,4,61% 60/99,39% 39/99,51% 24/47,31% 16/52,69% 36/52,49% 23/47,51% 22/43,31% 16/52,8,9,50% 2/4,0% 0/0,0,0,0,0,69% 36/52,49% 21/43,0% 0/0,50% 2/4,9,8
3494,RIYADH SEASON P1,riyadh-season-p1,2025,Men R16,CENTER COURT,Completed,Guerrero,Bautista,Yanguas,Nieto,6,4,,7,6,,2,6,8,49% 70/144,51% 74/144,33% 27/81,32% 20/63,68% 43/63,67% 54/81,35% 25/71,32% 18/56,11,11,20% 2/10,29% 2/7,0,0,0,0,68% 38/56,65% 46/71,71% 5/7,80% 8/10,11,11
3495,RIYADH SEASON P1,riyadh-season-p1,2025,Women R16,COURT 1,Completed,Fernandez,Gonzalez,Talavan,Sharifova,6,6,,1,2,,1,6,6,63% 59/94,37% 35/94,53% 23/43,29% 15/51,71% 36/51,47% 20/43,54% 21/39,29% 12/42,7,8,50% 2/4,33% 3/9,0,0,0,0,71% 30/42,46% 18/39,67% 6/9,50% 2/4,8,7
3496,RIYADH SEASON P1,riyadh-season-p1,2025,Men R16,COURT 1,Completed,Stupaczuk,Lebron,Campagnolo,Sanchez,6,6,,4,3,,1,10,5,59% 65/110,41% 45/110,44% 28/64,20% 9/46,80% 37/46,56% 36/64,44% 28/64,20% 9/46,10,9,0% 0/0,0% 0/0,0,0,0,0,80% 37/46,56% 36/64,0% 0/0,0% 0/0,9,10
3497,RIYADH SEASON P1,riyadh-season-p1,2025,Women R16,COURT 1,Completed,Lobo,Saiz Vallejo,Ortega,Araujo,2,2,,6,6,,2,7,7,39% 35/90,61% 55/90,35% 17/49,56% 23/41,44% 18/41,65% 32/49,35% 16/46,59% 22/37,8,8,33% 1/3,25% 1/4,0,0,0,0,41% 15/37,65% 30/46,75% 3/4,67% 2/3,8,8
3498,RIYADH SEASON P1,riyadh-season-p1,2025,Women R16,COURT 1,Completed,Guinart España,Iglesias,Canovas Paredes,Velasco Postiguillo,4,5,,6,7,,2,9,10,46% 56/122,54% 66/122,43% 26/61,51% 31/61,49% 30/61,57% 35/61,43% 26/61,51% 31/61,11,11,0% 0/0,0% 0/0,0,0,0,0,49% 30/61,57% 35/61,0% 0/0,0% 0/0,11,11
3499,RIYADH SEASON P1,riyadh-season-p1,2025,Men R16,COURT 1,Completed,Navarro,Bergamini,Libaak,Tello,6,6,6,2,7,7,2,6,6,50% 104/206,50% 102/206,41% 42/103,40% 41/103,60% 62/103,59% 61/103,41% 42/103,40% 41/103,16,16,0% 0/0,0% 0/0,0,0,0,0,60% 62/103,59% 61/103,0% 0/0,0% 0/0,16,16
3500,RIYADH SEASON P1,riyadh-season-p1,2025,Women R16,COURT 2,Completed,Sainz,Llaguno,Eugenio Barrera,Rodriguez Abajo,6,6,,1,4,,1,6,4,58% 68/117,42% 49/117,48% 30/63,30% 16/54,70% 38/54,52% 33/63,49% 26/53,27% 12/44,8,9,40% 4/10,40% 4/10,0,0,1,0,73% 32/44,51% 27/53,60% 6/10,60% 6/10,9,8
3501,RIYADH SEASON P1,riyadh-season-p1,2025,Men R16,COURT 2,Completed,Leal,Gutierrez,Di Nenno,Garrido,4,2,,6,6,,2,6,6,41% 44/108,59% 64/108,25% 13/53,44% 24/55,56% 31/55,75% 40/53,26% 12/46,42% 20/48,9,9,14% 1/7,57% 4/7,0,0,0,1,58% 28/48,74% 34/46,43% 3/7,86% 6/7,9,9
3502,RIYADH SEASON P1,riyadh-season-p1,2025,Men R16,COURT 2,Completed,Chozas,Ruiz,Alonso,Arroyo,6,3,6,3,6,4,1,5,5,51% 101/197,49% 96/197,38% 39/103,34% 32/94,66% 62/94,62% 64/103,38% 34/90,33% 28/86,14,14,38% 5/13,50% 4/8,0,0,0,0,67% 58/86,62% 56/90,50% 4/8,62% 8/13,14,14
3503,RIYADH SEASON P1,riyadh-season-p1,2025,Women R16,COURT 3,Completed,Riera,Marrero Marrero,Goenaga,Caldera Sanchez,3,4,,6,6,,2,5,7,44% 47/108,56% 61/108,25% 13/51,40% 23/57,60% 34/57,75% 38/51,21% 9/42,37% 20/54,10,9,44% 4/9,100% 3/3,0,0,0,1,63% 34/54,79% 33/42,0% 0/3,56% 5/9,9,10
3504,RIYADH SEASON P1,riyadh-season-p1,2025,Men R16,COURT 3,Completed,Gonzalez,Sanz,Cardona,Augsburger,6,3,,7,6,,2,7,6,45% 62/138,55% 76/138,24% 15/63,37% 28/75,63% 47/75,76% 48/63,20% 11/55,37% 25/67,11,10,50% 4/8,38% 3/8,0,0,0,0,63% 42/67,80% 44/55,62% 5/8,50% 4/8,10,11
3505,RIYADH SEASON P1,riyadh-season-p1,2025,Women R16,COURT 3,Completed,Marchetti,Ruiz Soto,Icardo,Jensen,4,2,,6,6,,2,4,7,44% 44/101,56% 57/101,25% 12/48,40% 21/53,60% 32/53,75% 36/48,25% 10/40,42% 16/38,9,9,25% 2/8,33% 5/15,0,0,0,0,58% 22/38,75% 30/40,67% 10/15,75% 6/8,9,9
3506,RIYADH SEASON P1,riyadh-season-p1,2025,Women QF,CENTER COURT,Completed,Sainz,Llaguno,Brea,Triay,4,3,,6,6,,2,5,6,47% 61/131,53% 70/131,41% 29/71,47% 28/60,53% 32/60,59% 42/71,35% 22/62,44% 24/54,10,9,78% 7/9,67% 4/6,0,0,0,0,56% 30/54,65% 40/62,33% 2/6,22% 2/9,9,10
3507,RIYADH SEASON P1,riyadh-season-p1,2025,Men QF,CENTER COURT,Completed,Cardona,Augsburger,Chingotto,Galan,6,4,6,3,6,3,1,6,7,51% 91/178,49% 87/178,37% 30/81,37% 36/97,63% 61/97,63% 51/81,36% 25/70,42% 35/83,14,14,45% 5/11,7% 1/14,0,0,0,0,58% 48/83,64% 45/70,93% 13/14,55% 6/11,14,14
3508,RIYADH SEASON P1,riyadh-season-p1,2025,Women QF,CENTER COURT,Completed,Sanchez,Josemaria,Icardo,Jensen,6,6,,3,1,,1,11,7,62% 62/100,38% 38/100,50% 25/50,26% 13/50,74% 37/50,50% 25/50,50% 25/50,26% 13/50,8,8,0% 0/0,0% 0/0,0,0,0,0,74% 37/50,50% 25/50,0% 0/0,0% 0/0,8,8
3509,RIYADH SEASON P1,riyadh-season-p1,2025,Men QF,CENTER COURT,Completed,Coello,Tapia,Chozas,Ruiz,7,6,,6,2,,1,7,9,56% 47/84,44% 37/84,46% 23/50,29% 10/34,71% 24/34,54% 27/50,44% 19/43,29% 9/31,6,6,57% 4/7,33% 1/3,0,0,0,0,71% 22/31,56% 24/43,67% 2/3,43% 3/7,6,6
3510,RIYADH SEASON P1,riyadh-season-p1,2025,Women QF,COURT 1,Completed,Fernandez,Gonzalez,Goenaga,Caldera Sanchez,6,6,,2,0,,1,11,4,64% 64/100,36% 36/100,61% 36/59,32% 13/41,68% 28/41,39% 23/59,60% 33/55,34% 13/38,7,7,75% 3/4,0% 0/0,0,0,0,0,66% 25/38,40% 22/55,100% 3/3,25% 1/4,7,7
3511,RIYADH SEASON P1,riyadh-season-p1,2025,Men QF,COURT 1,Completed,Stupaczuk,Lebron,Di Nenno,Garrido,6,7,,2,5,,1,5,6,56% 76/136,44% 60/136,50% 30/60,39% 30/76,61% 46/76,50% 30/60,49% 27/55,41% 29/70,10,10,60% 3/5,17% 1/6,0,0,0,0,59% 41/70,51% 28/55,83% 5/6,40% 2/5,10,10
3512,RIYADH SEASON P1,riyadh-season-p1,2025,Women QF,COURT 1,Completed,Canovas Paredes,Velasco Postiguillo,Ortega,Araujo,1,5,,6,7,,2,4,6,44% 63/143,56% 80/143,33% 18/54,49% 44/89,51% 45/89,67% 36/54,31% 14/45,47% 34/73,9,10,44% 4/9,62% 10/16,0,0,0,0,53% 39/73,69% 31/45,38% 6/16,56% 5/9,10,9
3513,RIYADH SEASON P1,riyadh-season-p1,2025,Men QF,COURT 1,Completed,Libaak,Tello,Yanguas,Nieto,3,6,3,6,4,6,2,6,7,45% 70/157,55% 87/157,30% 21/69,44% 39/88,56% 49/88,70% 48/69,30% 21/69,44% 39/88,14,14,0% 0/0,0% 0/0,0,0,0,0,56% 49/88,70% 48/69,0% 0/0,0% 0/0,14,14
3514,RIYADH SEASON P1,riyadh-season-p1,2025,Women QF,CENTER COURT,Completed,Sanchez,Josemaria,Icardo,Jensen,6,6,,3,1,,1,11,7,62% 62/100,38% 38/100,50% 25/50,26% 13/50,74% 37/50,50% 25/50,50% 25/50,26% 13/50,8,8,0% 0/0,0% 0/0,0,0,0,0,74% 37/50,50% 25/50,0% 0/0,0% 0/0,8,8
3515,RIYADH SEASON P1,riyadh-season-p1,2025,Men QF,CENTER COURT,Completed,Cardona,Augsburger,Chingotto,Galan,6,4,6,3,6,3,1,6,7,51% 91/178,49% 87/178,37% 30/81,37% 36/97,63% 61/97,63% 51/81,36% 25/70,42% 35/83,14,14,45% 5/11,7% 1/14,0,0,0,0,58% 48/83,64% 45/70,93% 13/14,55% 6/11,14,14
3516,RIYADH SEASON P1,riyadh-season-p1,2025,Men QF,CENTER COURT,Completed,Coello,Tapia,Chozas,Ruiz,7,6,,6,2,,1,9,9,57% 79/138,43% 59/138,48% 39/82,29% 16/56,71% 40/56,52% 43/82,46% 33/71,28% 15/53,10,10,55% 6/11,33% 1/3,0,0,0,1,72% 38/53,54% 38/71,67% 2/3,45% 5/11,10,10
3517,RIYADH SEASON P1,riyadh-season-p1,2025,Women SF,CENTER COURT,Completed,Fernandez,Gonzalez,Brea,Triay,4,6,6,6,3,4,1,5,7,52% 120/233,48% 113/233,47% 55/117,44% 51/116,56% 65/116,53% 62/117,47% 55/117,44% 51/116,14,15,0% 0/0,0% 0/0,0,0,0,0,56% 65/116,53% 62/117,0% 0/0,0% 0/0,15,14
3518,RIYADH SEASON P1,riyadh-season-p1,2025,Women SF,COURT 1,Completed,Sanchez,Josemaria,Ortega,Araujo,6,7,,0,5,,1,9,2,70% 45/64,30% 19/64,62% 21/34,20% 6/30,80% 24/30,38% 13/34,63% 17/27,23% 6/26,5,6,57% 4/7,0% 0/0,0,0,0,0,77% 20/26,37% 10/27,100% 4/4,43% 3/7,6,5
3521,RIYADH SEASON P1,riyadh-season-p1,2025,Women QF,COURT 1,Completed,Canovas Paredes,Velasco Postiguillo,Ortega,Araujo,1,5,,6,7,,2,4,6,44% 63/143,56% 80/143,33% 18/54,49% 44/89,51% 45/89,67% 36/54,31% 14/45,47% 34/73,9,10,44% 4/9,62% 10/16,0,0,0,0,53% 39/73,69% 31/45,38% 6/16,56% 5/9,10,9
3522,RIYADH SEASON P1,riyadh-season-p1,2025,Men QF,COURT 1,Completed,Stupaczuk,Lebron,Di Nenno,Garrido,6,7,,2,5,,1,5,6,56% 76/136,44% 60/136,50% 30/60,39% 30/76,61% 46/76,50% 30/60,49% 27/55,41% 29/70,10,10,60% 3/5,17% 1/6,0,0,0,0,59% 41/70,51% 28/55,83% 5/6,40% 2/5,10,10
3523,RIYADH SEASON P1,riyadh-season-p1,2025,Men QF,COURT 1,Completed,Libaak,Tello,Yanguas,Nieto,3,6,3,6,4,6,2,6,7,45% 70/157,55% 87/157,30% 21/69,44% 39/88,56% 49/88,70% 48/69,30% 21/69,44% 39/88,14,14,0% 0/0,0% 0/0,0,0,0,0,56% 49/88,70% 48/69,0% 0/0,0% 0/0,14,14
3530,RIYADH SEASON P1,riyadh-season-p1,2025,Women SF,CENTER COURT,Completed,Sanchez,Josemaria,Ortega,Araujo,6,7,,0,5,,1,9,5,60% 69/115,40% 46/115,52% 34/65,30% 15/50,70% 35/50,48% 31/65,53% 27/51,35% 15/43,9,9,50% 7/14,0% 0/0,0,0,0,0,65% 28/43,47% 24/51,100% 7/7,50% 7/14,9,9
3531,RIYADH SEASON P1,riyadh-season-p1,2025,Men SF,CENTER COURT,Completed,Coello,Tapia,Yanguas,Nieto,6,6,,3,2,,1,6,4,58% 72/125,42% 53/125,47% 32/68,30% 17/57,70% 40/57,53% 36/68,46% 28/61,29% 15/52,8,9,57% 4/7,40% 2/5,0,0,0,0,71% 37/52,54% 33/61,60% 3/5,43% 3/7,9,8
3532,RIYADH SEASON P1,riyadh-season-p1,2025,Women F,CENTER COURT,Completed,Sanchez,Josemaria,Fernandez,Gonzalez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3534,RIYADH SEASON P1,riyadh-season-p1,2025,Women SF,COURT 1,Completed,Fernandez,Gonzalez,Brea,Triay,4,6,6,6,3,4,1,5,7,52% 120/233,48% 113/233,47% 55/117,44% 51/116,56% 65/116,53% 62/117,47% 55/117,44% 51/116,14,15,0% 0/0,0% 0/0,0,0,0,0,56% 65/116,53% 62/117,0% 0/0,0% 0/0,15,14
3535,RIYADH SEASON P1,riyadh-season-p1,2025,Men SF,CENTER COURT,Completed,Stupaczuk,Lebron,Cardona,Augsburger,4,6,7,6,3,5,1,6,7,50% 99/197,50% 98/197,32% 26/81,37% 43/116,63% 73/116,68% 55/81,35% 25/71,37% 38/102,15,16,10% 1/10,36% 5/14,0,0,0,0,63% 64/102,65% 46/71,64% 9/14,90% 9/10,16,15
3536,RIYADH SEASON P1,riyadh-season-p1,2025,Men F,CENTER COURT,Completed,Coello,Tapia,Stupaczuk,Lebron,6,5,6,3,7,3,1,7,4,54% 115/212,46% 97/212,41% 50/122,28% 25/90,72% 65/90,59% 72/122,42% 49/117,26% 23/87,15,15,20% 1/5,67% 2/3,0,0,0,0,74% 64/87,58% 68/117,33% 1/3,80% 4/5,15,15
3537,GIJÓN P2,gijon-p2,2025,Men Q1,CENTER COURT,Completed,Brusa,Mustafa,Gonzalez Zamorano,Mesa Arenas,3,3,,6,6,,2,5,8,43% 49/114,57% 65/114,36% 17/47,52% 35/67,48% 32/67,64% 30/47,33% 14/42,55% 31/56,9,9,60% 3/5,36% 4/11,0,0,0,0,45% 25/56,67% 28/42,64% 7/11,40% 2/5,9,9
3538,GIJÓN P2,gijon-p2,2025,Men Q1,CENTER COURT,Completed,García Reborio,Salamanca Fernandez,Fernandez Muñoz,Morales Domenech,1,0,,6,6,,2,3,6,30% 22/73,70% 51/73,27% 9/33,68% 27/40,32% 13/40,73% 24/33,30% 9/30,66% 21/32,6,7,0% 0/0,75% 6/8,0,0,0,0,34% 11/32,70% 21/30,25% 2/8,100% 3/3,7,6
3539,GIJÓN P2,gijon-p2,2025,Women Q1,CENTER COURT,Completed,Lobo,Saiz Vallejo,Pujals Perez,Gallardo Salvado,6,6,,3,4,,1,5,4,57% 68/119,43% 51/119,44% 28/63,29% 16/56,71% 40/56,56% 35/63,43% 23/54,26% 13/50,9,10,56% 5/9,50% 3/6,0,0,0,0,74% 37/50,57% 31/54,50% 3/6,44% 4/9,10,9
3540,GIJÓN P2,gijon-p2,2025,Men Q1,CENTER COURT,Completed,Sjovall,Bjorkman,Llaneza Garcia,Riesgo Méndez,6,7,,3,6,,1,6,9,52% 75/145,48% 70/145,53% 39/74,49% 35/71,51% 36/71,47% 35/74,50% 33/66,52% 31/60,10,11,75% 6/8,36% 4/11,0,0,0,0,48% 29/60,50% 33/66,64% 7/11,25% 2/8,11,10
3541,GIJÓN P2,gijon-p2,2025,Women Q1,CENTER COURT,Completed,Gomez Rivas,Schuck Silva,Fassio Goyenche,Nogueira,3,0,,6,6,,2,3,8,38% 38/100,62% 62/100,40% 21/52,65% 31/48,35% 17/48,60% 31/52,40% 19/48,62% 24/39,8,7,50% 2/4,78% 7/9,0,0,0,0,38% 15/39,60% 29/48,22% 2/9,50% 2/4,7,8
3542,GIJÓN P2,gijon-p2,2025,Women Q1,CENTER COURT,Completed,Martinez Fortun,Manquillo Alarza,Vano Martin,Blanco Rojo,6,6,,4,4,,1,6,6,53% 73/138,47% 65/138,49% 34/70,43% 29/68,57% 39/68,51% 36/70,49% 32/65,40% 23/58,10,10,40% 2/5,60% 6/10,0,0,0,0,60% 35/58,51% 33/65,40% 4/10,60% 3/5,10,10
3543,GIJÓN P2,gijon-p2,2025,Men Q1,COURT 2,Completed,Sola Sala,Font,Seux,Hugounenq,6,5,6,1,7,4,1,6,6,55% 100/182,45% 82/182,42% 35/84,34% 33/98,66% 65/98,58% 49/84,39% 27/69,34% 28/83,14,15,53% 8/15,33% 5/15,0,0,0,0,66% 55/83,61% 42/69,67% 10/15,47% 7/15,15,14
3544,GIJÓN P2,gijon-p2,2025,Men Q1,COURT 2,Completed,Platania,Sargolini,Gerson,Sioulis,6,4,,1,0,,1,17,3,74% 46/62,26% 16/62,66% 23/35,15% 4/27,85% 23/27,34% 12/35,64% 18/28,18% 4/22,6,6,71% 5/7,0% 0/0,0,0,0,0,82% 18/22,36% 10/28,100% 5/5,29% 2/7,6,6
3545,GIJÓN P2,gijon-p2,2025,Women Q1,COURT 2,Completed,Borrero,Calvo Santamaria,Polo Bautista,Montes Cabruja,6,2,,3,0,,1,9,3,61% 48/79,39% 31/79,50% 19/38,29% 12/41,71% 29/41,50% 19/38,50% 17/34,30% 8/27,6,6,50% 2/4,29% 4/14,0,0,0,0,70% 19/27,50% 17/34,71% 10/14,50% 2/4,6,6
3546,GIJÓN P2,gijon-p2,2025,Women Q1,COURT 2,Completed,Rodriguez Abajo,Eugenio Barrera,Cano Ortin,Medio Boto,6,6,,1,1,,1,6,4,64% 61/95,36% 34/95,60% 29/48,32% 15/47,68% 32/47,40% 19/48,62% 28/45,30% 11/37,7,7,33% 1/3,40% 4/10,0,0,2,0,70% 26/37,38% 17/45,60% 6/10,67% 2/3,7,7
3547,GIJÓN P2,gijon-p2,2025,Women Q1,COURT 2,Completed,Casali,Castillo Velarde,Aguilar Carrillo,Navarro lopez-Barajas,1,7,2,6,5,6,2,6,7,46% 76/167,54% 91/167,38% 29/76,48% 44/91,52% 47/91,62% 47/76,43% 26/61,53% 38/72,14,13,20% 3/15,32% 6/19,0,0,0,0,47% 34/72,57% 35/61,68% 13/19,80% 12/15,13,14
3548,GIJÓN P2,gijon-p2,2025,Men Q1,COURT 3,Completed,Gonzalez San Martin,Zamorà Perez,Cuesta Gomez,Van Opstal,6,6,,3,1,,1,6,5,58% 63/109,42% 46/109,56% 30/54,40% 22/55,60% 33/55,44% 24/54,56% 30/54,40% 22/55,8,8,0% 0/0,0% 0/0,0,0,0,0,60% 33/55,44% 24/54,0% 0/0,0% 0/0,8,8
3549,GIJÓN P2,gijon-p2,2025,Men Q1,COURT 3,Completed,Montalban Martin,Dominguez Cruz,Rouanet,Vincent,4,3,,6,6,,2,7,9,46% 54/118,54% 64/118,38% 25/65,45% 24/53,55% 29/53,62% 40/65,38% 21/55,44% 19/43,10,9,40% 4/10,50% 5/10,0,0,0,0,56% 24/43,62% 34/55,50% 5/10,60% 6/10,9,10
3550,GIJÓN P2,gijon-p2,2025,Men Q1,COURT 3,Completed,Calleja,Parra Heck,Alonso Chillaron,Conte Gonzalez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3551,GIJÓN P2,gijon-p2,2025,Women Q1,COURT 3,Completed,Pappacena,Sussarello,Navarro Björk,Soriano Perez,4,6,6,6,3,7,2,7,6,50% 110/221,50% 111/221,41% 46/111,42% 46/110,58% 64/110,59% 65/111,43% 40/94,41% 40/97,15,16,35% 6/17,46% 6/13,0,0,0,0,59% 57/97,57% 54/94,54% 7/13,65% 11/17,16,15
3552,GIJÓN P2,gijon-p2,2025,Women Q1,COURT 3,Completed,Bellver Fructuoso,Godallier,Cañellas Rodero,Peralta Exposito,6,2,4,3,6,6,2,5,6,47% 81/173,53% 92/173,42% 35/83,49% 44/90,51% 46/90,58% 48/83,42% 35/83,49% 44/90,13,14,0% 0/0,0% 0/0,0,0,0,0,51% 46/90,58% 48/83,0% 0/0,0% 0/0,14,13
3553,GIJÓN P2,gijon-p2,2025,Men Q2,CENTER COURT,Completed,Olsson,Rutgersson,Gonzalez Zamorano,Mesa Arenas,6,3,6,3,6,3,1,6,6,53% 83/158,47% 75/158,36% 29/81,30% 23/77,70% 54/77,64% 52/81,36% 25/69,24% 16/66,13,14,33% 4/12,64% 7/11,0,0,1,0,76% 50/66,64% 44/69,36% 4/11,67% 8/12,14,13
3554,GIJÓN P2,gijon-p2,2025,Men Q2,COURT 3,Completed,Rouanet,Vincent,Vanbauce,Wagner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3555,GIJÓN P2,gijon-p2,2025,Men Q2,CENTER COURT,Completed,Sjovall,Bjorkman,Raichman,Nolten,5,2,,7,6,,2,3,13,40% 54/134,60% 80/134,23% 14/62,44% 32/72,56% 40/72,77% 48/62,23% 14/62,44% 32/72,10,10,0% 0/0,0% 0/0,0,0,0,0,56% 40/72,77% 48/62,0% 0/0,0% 0/0,10,10
3556,GIJÓN P2,gijon-p2,2025,Women Q2,CENTER COURT,Completed,Lobo,Saiz Vallejo,Navarro Björk,Soriano Perez,6,6,,1,4,,1,7,6,60% 55/92,40% 37/92,47% 20/43,29% 14/49,71% 35/49,53% 23/43,46% 16/35,25% 11/44,8,9,50% 4/8,60% 3/5,0,0,0,0,75% 33/44,54% 19/35,40% 2/5,50% 4/8,9,8
3557,GIJÓN P2,gijon-p2,2025,Men Q3,CENTER COURT,Completed,Olsson,Rutgersson,Sola Sala,Font,6,6,,4,4,,1,7,6,55% 75/136,45% 61/136,44% 29/66,34% 24/70,66% 46/70,56% 37/66,44% 29/66,34% 24/70,10,10,0% 0/0,0% 0/0,0,0,0,0,66% 46/70,56% 37/66,0% 0/0,0% 0/0,10,10
3558,GIJÓN P2,gijon-p2,2025,Men Q3,CENTER COURT,Completed,Del Viejo,Reina Ambel,Raichman,Nolten,6,3,,7,6,,2,7,6,45% 63/140,55% 77/140,32% 22/68,43% 31/72,57% 41/72,68% 46/68,31% 18/58,38% 22/58,11,10,40% 4/10,64% 9/14,0,0,0,0,62% 36/58,69% 40/58,36% 5/14,60% 6/10,10,11
3559,GIJÓN P2,gijon-p2,2025,Men Q2,COURT 2,Completed,Sola Sala,Font,Nuñez,Campuzano Vazquez,6,6,,3,0,,1,14,4,67% 55/82,33% 27/82,54% 26/48,15% 5/34,85% 29/34,46% 22/48,52% 22/42,18% 5/28,8,7,67% 4/6,0% 0/0,0,0,0,0,82% 23/28,48% 20/42,100% 6/6,33% 2/6,7,8
3560,GIJÓN P2,gijon-p2,2025,Men Q2,COURT 2,Completed,Boronad,Fonteny,Platania,Sargolini,4,3,,6,6,,2,7,6,43% 48/111,57% 63/111,27% 14/51,43% 26/60,57% 34/60,73% 37/51,26% 12/47,44% 23/52,10,9,50% 2/4,38% 3/8,0,0,0,0,56% 29/52,74% 35/47,62% 5/8,50% 2/4,9,10
3561,GIJÓN P2,gijon-p2,2025,Women Q2,COURT 2,Completed,Rodriguez Abajo,Eugenio Barrera,Borrero,Calvo Santamaria,6,6,,4,4,,1,6,7,53% 67/127,47% 60/127,47% 27/58,42% 29/69,58% 40/69,53% 31/58,45% 20/44,42% 25/59,10,10,50% 7/14,40% 4/10,0,0,0,0,58% 34/59,55% 24/44,60% 6/10,50% 7/14,10,10
3562,GIJÓN P2,gijon-p2,2025,Women Q2,COURT 2,Completed,Martinez Fortun,Manquillo Alarza,Aguilar Carrillo,Navarro lopez-Barajas,3,1,,6,6,,2,7,6,42% 43/102,58% 59/102,35% 18/51,51% 26/51,49% 25/51,65% 33/51,35% 16/46,53% 24/45,8,8,40% 2/5,33% 2/6,0,0,0,0,47% 21/45,65% 30/46,67% 4/6,60% 3/5,8,8
3563,GIJÓN P2,gijon-p2,2025,Men Q3,COURT 2,Completed,Gonzalez San Martin,Zamorà Perez,Vanbauce,Wagner,6,6,,2,2,,1,8,7,59% 63/106,41% 43/106,53% 32/60,33% 15/46,67% 31/46,47% 28/60,53% 31/58,29% 12/42,8,8,50% 1/2,75% 3/4,0,0,0,0,71% 30/42,47% 27/58,25% 1/4,50% 1/2,8,8
3564,GIJÓN P2,gijon-p2,2025,Men Q3,COURT 2,Completed,Platania,Sargolini,Guerrero Escarcena,Sanchez Vicente,6,6,,4,4,,1,7,4,56% 69/124,44% 55/124,38% 23/61,27% 17/63,73% 46/63,62% 38/61,40% 19/48,26% 14/54,10,10,31% 4/13,33% 3/9,0,0,0,0,74% 40/54,60% 29/48,67% 6/9,69% 9/13,10,10
3565,GIJÓN P2,gijon-p2,2025,Men Q2,COURT 3,Completed,Esteban Barroso,Aymerich Bellmunt,Gonzalez San Martin,Zamorà Perez,2,4,,6,6,,2,4,5,44% 53/120,56% 67/120,34% 19/56,47% 30/64,53% 34/64,66% 37/56,36% 17/47,48% 29/60,9,9,22% 2/9,25% 1/4,0,0,0,0,52% 31/60,64% 30/47,75% 3/4,78% 7/9,9,9
3566,GIJÓN P2,gijon-p2,2025,Men Q2,CENTER COURT,Completed,Fernandez Muñoz,Morales Domenech,Guerrero Escarcena,Sanchez Vicente,6,7,3,7,6,6,2,7,6,49% 116/236,51% 120/236,37% 45/121,38% 44/115,62% 71/115,63% 76/121,38% 42/110,38% 36/96,17,16,27% 3/11,42% 8/19,0,0,0,0,62% 60/96,62% 68/110,58% 11/19,73% 8/11,16,17
3567,GIJÓN P2,gijon-p2,2025,Women Q2,COURT 3,Completed,Cañellas Rodero,Peralta Exposito,Fassio Goyenche,Nogueira,2,5,,6,7,,2,4,6,42% 53/125,58% 72/125,44% 27/62,59% 37/63,41% 26/63,56% 35/62,42% 22/52,58% 32/55,10,10,50% 5/10,62% 5/8,0,0,0,0,42% 23/55,58% 30/52,38% 3/8,50% 5/10,10,10
